Event ID,city,latitude,longitude
20531,Jangal Aregh,36.953343,66.256478
20532,Reef al-Mouhandiseen,36.231527,36.94813
20533,Chahar Burja district,30.35,61.916667
20534,Ban Bang Prao,6.146342,101.912079
20535,Nushki,29.55231,66.020506
20536,Magsaysay,10.129501,123.239133
20537,Kabul,34.516895,69.147014
20538,Donki Abeer Raghib,11.423953,24.96154
20539,Kansas City,39.176088,-94.574129
20540,Ramadi,33.420949,43.295662
20541,Baghdad,33.303567,44.371771
20542,Basra,30.510054,47.778094
20543,Unknown,36.229574,42.236244
20544,Hawijah district,35.288593,43.837578
20545,Albu Ali,33.489536,43.221388
20546,Al-Bawiyah,33.749952,44.682847
20547,Bloomington,44.854703,-93.264384
20548,Kandahar,31.499941,65.849318
20549,Hayfan district,13.272575,44.271331
20550,Baidoa,3.211476,43.573329
20551,Goof Gaduud,3.312293,43.472128
20552,Oudeina,15.329201,-0.001457
20553,Paris,48.856642,2.34233
20554,Nongpok Lourembam Mamang Leikai,24.640415,94.07408
20555,Beit El,31.943613,35.222482
20556,Ofra,31.958247,35.2603
20557,Srinagar,34.026206,74.824394
20558,Ouro Kessoum,11.212746,14.117764
20559,Waza,11.403058,14.567839
20560,Gambo,5.033334,23.249998
20561,Atongo,7.436389,8.541319
20562,Qarska,37.57157,70.523432
20563,Gulumba Gana,11.649988,14.10417
20564,Semdinli district,37.3,44.566667
20565,Caldiran,39.141944,43.913889
20566,Weala,34.248831,70.907566
20567,Weala,34.248831,70.907566
20568,Mantong,23.252354,97.121463
20569,Oke Ako,7.95745,5.547937
20570,Sadr al-Yusufiyah,33.136923,44.075094
20571,Basra,30.510054,47.778094
20572,Al-Jafr,30.317415,36.17517
20573,Mosul,36.354146,43.143571
20574,Albu Hamad,35.335353,44.422258
20575,Al-Jughayfi,36.012019,41.35786
20576,Shirqat district,35.366957,43.07065
20577,Baghdad,33.303567,44.371771
20578,Arab al-Haytawiyin,33.29416,43.993221
20579,Baghdad,33.303567,44.371771
20580,Radhwaniyah,33.18168,44.23542
20581,Mohammad Agha district,34.150753,69.240073
20582,Mosul,36.354146,43.143571
20583,Marantao,7.94989,124.233141
20584,Marawi,8.000178,124.300179
20585,Valencia,10.157918,-67.997114
20586,Bama,11.526846,13.69271
20587,Kabul,34.516895,69.147014
20588,Bahir Dar,11.602771,37.383338
20589,Molave district,8.104186,123.494397
20590,Jangai,24.505218,85.005333
20591,Jangai,24.505218,85.005333
20592,Mosul,36.354146,43.143571
20593,Duburi,13.095921,13.822257
20594,Dabar-Wanzam,13.095286,13.822229
20595,Ngala,12.346257,14.184688
20596,Quebec,46.814026,-71.207868
20597,Strabane,54.819164,-7.467909
20598,Muradyan,36.929708,66.478798
20599,Tierrero,3.03015,-76.29228
20600,Mosul,36.354146,43.143571
20601,Kabul,34.516895,69.147014
20602,Safid Khar,32.629301,65.817272
20603,Darzab district,36.000575,65.367532
20604,Rajbiraj,26.542189,86.756705
20605,Sopore,34.28889,74.463713
20606,Miran Shah,33.006514,70.068254
20607,Orgen,38.249951,40.764396
20608,Gomal district,32.434691,69.00058
20609,Gardana,37.447778,70.0275
20610,Jerusalem,31.784837,35.224613
20611,Baghdad,33.303567,44.371771
20612,Mukhaysah,33.911194,44.735943
20613,Abu Karmah,33.906049,44.724546
20614,Katun,33.775055,44.580348
20615,Al-Abbarah,33.813794,44.657236
20616,Dawalib,34.06945,44.89936
20617,Jurf al-Sakhar,32.867009,44.220454
20618,Lahore,31.50547,74.342879
20619,Ahmadzai,34.838698,69.658939
20620,Mawza district,13.363772,43.623522
20621,Akashat,33.668544,39.967895
20622,Casili,12.935278,124.082778
20623,Sangin district,32.0711,64.852587
20624,Feroz Koh,34.521315,65.249242
20625,Shoqra,13.3576,45.696479
20626,Nyongoro,-2.325307,40.331279
20627,Qurac Madoobe,2.963333,45.659444
20628,Bosaso,11.274795,49.179656
20629,Kidal,18.442702,1.411332
20630,Nyongoro,-2.325307,40.331279
20631,Lahore,31.578721,74.268464
20632,Nyongoro,-2.325307,40.331279
20633,President Quirino,6.702104,124.741542
20634,Hatibari,18.390225,82.740233
20635,Batufa,37.175321,43.012291
20636,Qaa,34.341973,36.478026
20637,Tripoli,34.434606,35.842489
20638,Unknown,38.623206,40.536794
20639,Manbij,36.528556,37.954092
20640,Drubgam,33.82021,74.815835
20641,Charari Sharief,33.863484,74.76793
20642,Unknown,,
20643,Kinshasa,-4.389166,15.33762
20644,El Fashir,13.624196,25.344978
20645,Shopian district,33.759364,74.803921
20646,Zawiya,32.786882,12.693405
20647,Radhwaniyah,33.18168,44.23542
20648,Multan,30.196753,71.467526
20649,Qowaysna,30.543951,31.135263
20650,Lawdar district,13.764453,45.808896
20651,Unknown,3.573314,40.957383
20652,Halankai,26.107564,65.395723
20653,Marawara district,34.866939,71.239662
20654,Marina,35.3397,37.98416
20655,Bujumbura,-3.375828,29.364107
20656,Ghazni,33.542623,68.41533
20657,Umdoni,-30.323135,30.689139
20658,Londonderry,55.011561,-7.312044
20659,Imphal,24.797922,93.940517
20660,Nasiriyah,31.044371,46.261451
20661,Hit,33.633895,42.83208
20662,Nusaybin,37.080182,41.220195
20663,Tarmiyah,33.66969,44.381316
20664,Waleed,33.440228,38.943455
20665,Kazmomai,32.419382,70.61118
20666,Bosaso,11.274795,49.179656
20667,Kismayo,-0.357847,42.546652
20668,Panabo City,7.318034,125.6773
20669,Sabikah,31.061518,33.827231
20670,Shamulzayi district,31.88482,67.856979
20671,Bulo Gaduud,-0.422496,42.274918
20672,Hola,-1.4825,40.033333
20673,Unknown,-2.237966,40.465326
20674,Bagram,34.939568,69.254002
20675,Levallois-Perret,48.895072,2.286883
20676,Kabul,34.516895,69.147014
20677,Kabul,34.516895,69.147014
20678,Kuju,23.729274,85.572188
20679,Sangsila,29.083859,68.862762
20680,Umm Safa,32.00874,35.165757
20681,Mosul,36.354146,43.143571
20682,Jani Khel,33.669652,69.785916
20683,Ban Rue Poh,6.158611,101.669722
20684,Ban Rue Poh,6.158611,101.669722
20685,Rotonda,6.521944,124.89
20686,Unknown,34.580192,39.507971
20687,Kurseong,26.872532,88.287465
20688,Kurseong,26.865465,88.287456
20689,Hanuman Jhora,27.057252,88.427335
20690,Azza,14.012213,45.565498
20691,Sanaa,15.325444,44.211895
20692,Nakalaya,14.274054,122.673597
20693,Kisii,-0.677334,34.779603
20694,Darjeeling,27.046649,88.261906
20695,Husseini,31.095022,33.660885
20696,Hudur district,4.113693,43.854721
20697,Sagrada,13.827547,124.267638
20698,Sagrada,13.827547,124.267638
20699,Qarah Tapah,34.430835,44.934091
20700,Rawah,34.429025,41.90151
20701,Baghdad,33.303567,44.371771
20702,Baghdad,33.303567,44.371771
20703,Mosul,36.354146,43.143571
20704,Santo Nino,8.766104,126.238398
20705,Ghumbili,10.809366,13.458389
20706,Hada district,14.799103,44.557996
20707,Mogadishu,2.059818,45.326114
20708,Amethi,26.154054,81.814238
20709,Belfast,54.607711,-5.95621
20710,Strabane,54.819164,-7.467909
20711,Rafah,31.250196,34.241281
20712,Rupaidiha,28.01264,81.598133
20713,Mukha district,13.409174,43.389283
20714,Lahore,31.50547,74.342879
20715,Lahore,31.50547,74.342879
20716,Cizre,37.331711,42.184328
20717,Yeniyazi,38.671127,40.57633
20718,Wajihiyah,33.879801,44.854083
20719,Wajihiyah,33.879801,44.854083
20720,Hawijah district,35.309674,43.736308
20721,Rutbah district,32.766214,40.622348
20722,Rukhanah,35.183386,44.311215
20723,Turbat,25.999413,63.047451
20724,Kohlu,29.896093,69.25024
20725,Matak Charmang,34.675395,71.299449
20726,Karachi,24.891116,67.143312
20727,Aqabah,16.559956,45.691624
20728,Macka,40.81293,39.611529
20729,Kalaroos,34.579406,74.320621
20730,Kotli Imam Hussain,31.833347,70.901894
20731,Mogadishu,2.059818,45.326114
20732,Chah Ab district,37.425326,69.859883
20733,Tort Atai,36.456168,64.888459
20734,Unknown,,
20735,Pagadian,7.825203,123.437378
20736,Mizlak,16.356479,45.051568
20737,Unknown,37.449444,42.574444
20738,Lalai,32.344866,67.295268
20739,Khan,32.349622,67.375147
20740,Adbul Raoof Kala,32.301859,67.368496
20741,Nasir,32.521034,67.433108
20742,Mosul,36.354146,43.143571
20743,Tullaiha,32.342805,43.326302
20744,Baghdad,33.303567,44.371771
20745,Baghdad,33.303567,44.371771
20746,Baghdad,33.303567,44.371771
20747,Quetta,30.20082,66.994352
20748,Sibi,29.54828,67.879192
20749,Calutan,11.26477,125.535923
20750,Banga,6.3884,124.796146
20751,Hawijah district,35.029195,43.688809
20752,Unknown,36.106107,41.361191
20753,Tikrit,34.621521,43.668375
20754,Sason district,38.333766,41.420293
20755,Charlottesville,38.029474,-78.479616
20756,Srinagar,34.083739,74.789903
20757,Moreh,24.251247,94.301347
20758,Gultipa,36.851886,68.711802
20759,Keran,34.65536,73.952084
20760,Khash Rod district,31.662674,63.014758
20761,Puli Alam,34.021193,68.999537
20762,Sar Sang,33.971944,68.992778
20763,Sarmin,35.905811,36.723055
20764,Amarwa,11.831317,13.150848
20765,Mukha,13.319617,43.255631
20766,Ghazni,33.542623,68.41533
20767,Jere district,11.932906,13.244323
20768,Mogadishu,2.085523,45.40279
20769,Bahir Dar,11.602771,37.383338
20770,Husseini,31.095022,33.660885
20771,Memla,34.297598,70.100727
20772,Kohistan district,35.321392,64.811084
20773,Husaybah,34.154211,41.572378
20774,Iskandariyah,32.887157,44.341636
20775,Qarah Tapah,34.430835,44.934091
20776,Haswah,33.281681,43.981331
20777,Garbahaareey district,3.514201,42.318517
20778,Mosul district,36.028752,43.28885
20779,Zakalawiya,35.139015,44.400004
20780,Tall Safouk,36.060709,41.260053
20781,Baghdad,33.303567,44.371771
20782,Al-Humairat,33.759688,45.551306
20783,Luqmaniyah,33.764671,44.49743
20784,Dalbandin,28.893738,64.405848
20785,Ouagadougou,12.37368,-1.53698
20786,Fertig Hills,8.073279,123.737353
20787,Bulo Gaduud,-0.429021,42.310709
20788,Zuwiyah,35.260257,43.400279
20789,Masaeed,31.116554,33.72472
20790,Imphal,24.797922,93.940517
20791,Shiadah,34.347091,62.263785
20792,Deh Sheikh,33.96272,68.922686
20793,Porak,33.939599,68.956454
20794,Jerusalem,31.784837,35.224613
20795,Kabul,34.516895,69.147014
20796,Tapikan,6.905985,124.496485
20797,Usaylan district,15.1703,46.0272
20798,Usaylan district,15.1703,46.0272
20799,Usaylan district,15.1703,46.0272
20800,Ghormach district,35.649546,63.91133
20801,Stanytsia Luhanska,48.662142,39.469284
20802,Unknown,20.960376,40.046593
20803,Damascus,33.515242,36.292083
20804,Dalma,22.902254,86.200741
20805,Unknown,32.539491,12.529803
20806,Bamenda,5.963716,10.15957
20807,Baghdad,33.303567,44.371771
20808,Yaghi Band,34.175971,70.466601
20809,Yaghi Band,34.175971,70.466601
20810,Yaghi Band,34.175971,70.466601
20811,Shahrag,30.195354,67.713221
20812,Naag,26.699381,64.128769
20813,Nyibango,9.136674,12.178641
20814,Mildu,10.795341,13.579087
20815,Poblacion,7.512998,125.931549
20816,Mogadishu,2.059818,45.326114
20817,Katipunan,7.042418,125.007119
20818,Douentza,15.007049,-2.954305
20819,Timbuktu,16.757752,-2.999362
20820,Baghdad,33.303567,44.371771
20821,Baghdad,33.303567,44.371771
20822,Qatabah,13.850661,44.70184
20823,Lawdar,13.887403,45.863649
20824,Unknown,16.666667,49.5
20825,Digboi,27.395147,95.630023
20826,Semdinli district,37.3,44.566667
20827,Srinagar,34.083739,74.789903
20828,Batpora,34.086149,74.515567
20829,Kabulak,34.430278,65.092778
20830,Benin City,6.336345,5.62175
20831,Bulambo,-0.064988,29.510771
20832,Owaynat,36.487519,42.923672
20833,Muhmand Dara district,34.215777,71.026005
20834,Sanaa,15.325444,44.211895
20835,Unknown,32.927129,66.141526
20836,Sarband,31.89864,64.723813
20837,Landi Kotal,34.110324,71.163807
20838,Benghazi,32.069287,20.151145
20839,Unknown,30.519208,33.643307
20840,Hub,25.044536,66.874676
20841,Zarkah,34.711771,44.229082
20842,Qarah Tapah,34.420096,44.910773
20843,Chora district,32.870564,66.086925
20844,Dobandi,36.694136,68.815026
20845,Mogadishu,2.059818,45.326114
20846,Alijize,-1.528427,40.50934
20847,Konduga,11.655408,13.412932
20848,Konduga,11.655408,13.412932
20849,Arish,31.126646,33.800864
20850,Arish,31.126646,33.800864
20851,Tikrit district,34.848299,43.924511
20852,Radwaniyah,33.188904,44.104219
20853,Al-Islah,34.210732,45.090474
20854,Al-Muwaqqa,31.914264,35.934998
20855,Hatimiyeh,31.892889,35.944367
20856,Al-Muwaqqa,31.914264,35.934998
20857,Maiduguri,11.840793,13.141391
20858,Zangi Abad,29.536481,66.050032
20859,Chaman,30.92211,66.451533
20860,Aleppo,36.201721,37.143521
20861,Tall Rim,36.50876,42.671838
20862,Mosul,36.354146,43.143571
20863,Mosul,36.354146,43.143571
20864,Buleda,26.307041,63.122556
20865,Jamdi,23.394549,82.823189
20866,Pariya,18.325605,81.429611
20867,Dalbandin,28.893738,64.405848
20868,Kabul,34.516895,69.147014
20869,Marawi,8.000178,124.300179
20870,Unknown,32.740127,36.734833
20871,Landi Kotal,34.110324,71.163807
20872,Sulaymaniyah,35.567007,45.385496
20873,Qarah Tapah,34.430835,44.934091
20874,Qarah Tapah,34.430835,44.934091
20875,Thalibah,33.408038,44.303435
20876,Teorama,8.43721,-73.287065
20877,Tibu,8.642356,-72.737733
20878,Baiji,34.950795,43.494542
20879,Mandali,33.744999,45.545618
20880,Mosul,36.354146,43.143571
20881,Zuwiyah,35.260257,43.400279
20882,Unknown,33.036116,40.28564
20883,Achin district,34.079463,70.645779
20884,Bitu,10.890928,13.627589
20885,Gadamayo,10.033015,12.48223
20886,Bakin Dutsi,10.890928,13.627589
20887,Awpashak,31.845619,64.655811
20888,Unknown,30.986801,65.467416
20889,Unknown,30.986801,65.467416
20890,Unknown,32.518362,67.4145
20891,Marinas,12.943154,124.06971
20892,Doroloman,7.345683,125.09248
20893,Tal Afar,36.376825,42.448876
20894,Kana,2.037936,30.249045
20895,Na Thawi,6.742322,100.692139
20896,Ko Mokaeng,6.803337,101.07254
20897,Pokok Nyor,6.844444,101.178611
20898,Yarang district,6.760278,101.293333
20899,Mirakay,34.806769,71.913081
20900,Bethlehem,31.704559,35.194464
20901,Burlington,43.428942,-79.839402
20902,Yak Qabar,32.925689,70.706751
20903,Mukha,13.319617,43.255631
20904,Marea,36.482582,37.197102
20905,Unknown,32.191878,67.189449
20906,Hawr Rajab,33.19392,44.408578
20907,Mulamba,-2.711068,28.548316
20908,Al-Haswah,33.259932,44.117962
20909,Barcelona,41.400636,2.150913
20910,Barcelona,41.400636,2.150913
20911,Mogadishu,2.059818,45.326114
20912,Qurac Madoobe,2.963333,45.659444
20913,Arish,31.126646,33.800864
20914,Hashimiyah,30.389386,36.411438
20915,Rawdat Hashim,30.279669,35.483011
20916,Manakhah district,15.075436,43.740577
20917,Tongomayel,14.067698,-1.480447
20918,Mayo district,6.718611,101.41
20919,Gomal district,32.43483,69.001649
20920,Maleli,-2.329167,40.376944
20921,Mogadishu,2.059818,45.326114
20922,Khasavyurtovsky district,43.25,46.583333
20923,Pristina,42.662914,21.165503
20924,Rafah,31.278791,34.256435
20925,Karachi,24.891116,67.143312
20926,Kech district,26.054029,62.992707
20927,Nongstoin,25.523193,91.270019
20928,Ain al-Hilweh,33.542002,35.381153
20929,Bujumbura,-3.375828,29.364107
20930,Bujumbura,-3.375828,29.364107
20931,Tinayunan,10.117858,123.224263
20932,Bihim Nallah,34.634728,74.766675
20933,Damrat El Gubba,15.089801,25.333418
20934,Hijeir Tono,11.962205,24.994654
20935,Hawr Rajab,33.19392,44.408578
20936,Bashir,35.244621,44.275486
20937,Qaim,34.363503,41.115997
20938,Dibis,35.672931,44.070145
20939,Tal Afar,36.376825,42.448876
20940,Cambrils,41.066675,1.060361
20941,Taftan,28.947237,61.584763
20942,Brak,27.545028,14.277711
20943,Madain,33.100528,44.584493
20944,Fateh Abad,34.357464,70.226134
20945,Khost,33.335257,69.92847
20946,Khanqah,32.689957,65.897739
20947,Turku,60.454957,22.268782
20948,Semdinli district,37.3,44.566667
20949,Yenagoa,4.934301,6.308854
20950,Taipei,25.040132,121.511301
20951,Galgala,11.000551,49.02069
20952,Kibichoi,-1.02326,36.83108
20953,Nawa-i-Barakzayi district,31.365759,64.275538
20954,Datu Salibo district,7.00222,124.453685
20955,Marawi,8.000147,124.299951
20956,Baghdad,33.303567,44.371771
20957,Puerto Jordan,6.454307,-71.740474
20958,Rawalpindi,33.594014,73.069077
20959,Qaraytagh,36.169083,43.482407
20960,Hamamiyat,33.5009,44.216649
20961,Refai,31.766347,46.066036
20962,Akarkouf,33.351178,44.205011
20963,Baghdad,33.303567,44.371771
20964,Temuco,-38.735973,-72.589261
20965,Dera Ismail Khan,31.834327,70.909047
20966,Surgut,61.25,73.433333
20967,Srinagar,34.083739,74.789903
20968,Tapuah,32.115278,35.257222
20969,Mekhta,33.354251,67.997026
20970,Barire,2.047631,44.897628
20971,Houston,29.813822,-95.365298
20972,Unknown,,
20973,Gharyan,32.165968,13.016418
20974,Motako,6.128787,101.73506
20975,Sarkani district,34.758796,71.138843
20976,Darjeeling,27.046649,88.261906
20977,Darjeeling,27.046317,88.271158
20978,Kalimpong,27.067325,88.46688
20979,Galgala,10.989985,49.056877
20980,Kalimpong,27.067325,88.46688
20981,Unknown,36.430278,36.174167
20982,Khash Rod district,31.662674,63.014758
20983,Bulobarde,3.853247,45.565232
20984,Khwaja Kala,34.911311,69.191746
20985,Chamchamal,35.53279,44.827718
20986,Unknown,13.963175,45.516596
20987,Lattakia,35.528803,35.79298
20988,Batoke,4.0298,9.100581
20989,Mutengene,4.089249,9.314601
20990,Unknown,11.122419,12.039609
20991,Laguilaylan,6.670716,124.523985
20992,Siigale,2.118798,45.094017
20993,Afgoye,2.14383,45.118061
20994,Mahaday,2.970918,45.530356
20995,Qoryoley,1.789637,44.529977
20996,Alam,34.705949,43.697074
20997,Hammam al-Alil,36.158559,43.255099
20998,Baghdad,33.303567,44.371771
20999,Injili,1.440565,29.84395
21000,Bavesa,1.439559,29.844103
21001,Dailgam,33.680453,75.16487
21002,Rafah,31.250196,34.241281
21003,Arish,31.126646,33.800864
21004,Malik Mohalla,33.69978,74.859982
21005,Dhobipora,33.757885,74.931837
21006,Beida,32.760743,21.757211
21007,Rusaka district,-3.4425,29.616667
21008,Jaramana,33.488999,36.346883
21009,Chopli Tepa,37.483282,65.816739
21010,Khan Tepa,37.252532,65.642598
21011,Saydabad district,33.875852,68.616709
21012,Arsal,34.184603,36.424013
21013,Baalbek,34.034915,36.227844
21014,Lumbatan district,7.755217,124.253274
21015,Unknown,13.603481,24.307899
21016,Damietta,31.417539,31.814443
21017,Beer Jongo,13.718007,24.027232
21018,Mulla Jasim,36.371177,42.384803
21019,Abrah Aziz,36.35901,42.303929
21020,Ramadi,33.48975,43.235231
21021,Chaman,30.92211,66.451533
21022,Cadaado,6.134133,46.631699
21023,Goleeley,2.449167,45.354167
21024,Mahaba,9.099348,125.667894
21025,Tubigan,6.516151,121.910015
21026,Tubigan,6.516151,121.910015
21027,Upper Mahayahay,6.529908,121.910195
21028,Taji,33.540671,44.251268
21029,Tarmiyah,33.66969,44.381316
21030,Gamba,-2.27355,40.180059
21031,Afgoye district,2.125396,45.091988
21032,Karachi,24.891116,67.143312
21033,Anantnag,33.732216,75.157915
21034,Herne,51.536895,7.200915
21035,Kabul,34.516895,69.147014
21036,Kabul,34.516895,69.147014
21037,Londonderry,55.011561,-7.312044
21038,Raqqah,35.951521,39.009562
21039,Bati Kot district,34.263149,70.78821
21040,Khost,32.667369,62.150024
21041,Gordzad,36.195294,64.866337
21042,Tudok,6.015738,124.8252
21043,Kabacan district,7.107192,124.840341
21044,Dolo,13.317001,24.86787
21045,Coolock,53.361674,-6.245485
21046,Tacuati,-23.459532,-56.738168
21047,Radhwaniyah,33.18168,44.23542
21048,Unknown,34.287886,70.709647
21049,Ar Rahidah,13.378242,44.303522
21050,Qatn,15.840202,48.454379
21051,Marantao,7.94989,124.233141
21052,Al-Kefah,36.384257,42.329205
21053,Mulla Jasim,36.371177,42.384803
21054,Al-Khadra,36.132989,42.572177
21055,Mogadishu,2.059818,45.326114
21056,Abigborodo,5.893643,5.535237
21057,Goth Kanta,28.960579,68.353163
21058,Goth Mastkundi,28.861489,68.349649
21059,Am Chide,11.236521,14.126195
21060,Peshawar,34.006004,71.537431
21061,Gichak,26.957025,64.851573
21062,Timbuktu,16.757752,-2.999362
21063,Wadi al-Khishen,34.215272,36.444364
21064,Cobanpinar,37.50968,44.585199
21065,San Vicente,13.64286,123.086628
21066,Mooi River,-29.209447,30.002762
21067,Loughinstown,53.248367,-6.12844
21068,Unknown,33.773349,45.14945
21069,Baghdad,33.303567,44.371771
21070,Hueyapan de Ocampo,18.148907,-95.146659
21071,Garas Balley,2.078434,45.247823
21072,Unknown,35.546635,45.300368
21073,Lashkar Gah,31.600629,64.369652
21074,Dasht-i-Seyahloo,26.002445,63.037835
21075,Wadh,27.342552,66.367922
21076,Am Surrah,13.657935,45.84272
21077,Kote,12.490933,13.212827
21078,Uda Lawanti,12.491701,13.212083
21079,Wokilli,12.492112,13.212357
21080,Maiduguri,11.876407,13.25204
21081,Maiduguri,11.876407,13.25204
21082,Marawi,8.000147,124.299951
21083,Baghdad,33.303567,44.371771
21084,Abu Ghraib,33.31065,44.038206
21085,Kabul,34.516895,69.147014
21086,Kefah al-Shamali,36.338591,42.428276
21087,Dushi district,35.618427,68.682707
21088,Afgoye,2.14383,45.118061
21089,Fugha,28.513127,16.526176
21090,Piri Bazar,25.21659,86.314277
21091,Nurgaram district,35.05165,70.469849
21092,Nurgaram district,35.05165,70.469849
21093,Kamdesh district,35.464935,71.307096
21094,Khao Tum,6.603948,101.338569
21095,Am Surrah,13.657935,45.84272
21096,Jerusalem,31.7716,35.203401
21097,Manbij,36.528556,37.954092
21098,Chinia Pahar,24.128001,84.186141
21099,Unknown,35.98073,67.570854
21100,Central,12.910675,123.594594
21101,Sad al-Waer,33.757577,39.010445
21102,Woo,13.63939,-3.833868
21103,Zana Khan district,33.656812,68.660557
21104,Altun Kupri,35.752292,44.147742
21105,Zummar,36.660898,42.605278
21106,Unknown,,
21107,Dera Bugti,29.034412,69.158662
21108,Gakara,11.1468,13.89296
21109,Abachari,12.490133,13.212557
21110,Kijimatari,12.943761,13.179863
21111,Mallam Moduri,12.943352,13.179094
21112,Bayan Dutse,10.890928,13.627589
21113,Kubu,10.838171,13.399246
21114,Malari,11.64586,13.347639
21115,Qalat,32.100205,66.901018
21116,Darah Patah,35.016469,69.61431
21117,Albu Muhammad,35.084499,44.323656
21118,Baghdad,33.303567,44.371771
21119,Kiev,50.449194,30.532231
21120,Qaim district,33.958827,40.890257
21121,Marodile,4.610882,45.245224
21122,Mogadishu,2.059818,45.326114
21123,Sukhia Pokhri,26.998839,88.169661
21124,Darjeeling,27.046317,88.271158
21125,Darjeeling,27.046317,88.271158
21126,Qaansheeg,2.382883,45.428011
21127,Agoufou,15.413019,-1.383419
21128,Demirisik,36.681757,37.029976
21129,Unknown,35.586488,39.346406
21130,Ore,6.751852,4.877997
21131,Kuchlak,30.354934,66.944312
21132,Ore,6.749675,4.877312
21133,Jimma,7.672963,36.833343
21134,Somagonsong,12.708158,123.894143
21135,Salamiyah,35.012791,37.051506
21136,Ballygowan,54.505109,-5.780812
21137,Nierteti,11.688039,23.391592
21138,Al-Bazul,33.515724,44.468603
21139,Radhwaniyah,33.18168,44.23542
21140,Hajan,34.297983,74.615299
21141,Kabul,34.516895,69.147014
21142,Kyauk Pandu,20.543873,92.543902
21143,Nanthataung,21.153926,92.244903
21144,Thinbawgwe,20.822004,92.366935
21145,Kyeekyun,19.538531,93.506344
21146,Mitaik Chaungwa,20.823028,92.366201
21147,Natchaung,20.365771,93.044593
21148,Launddon,20.822026,92.366929
21149,Maungdaw,20.823738,92.370787
21150,Thihokyun,20.822004,92.366935
21151,Zinpaingnyar,20.822117,92.366922
21152,Kyaukpyinseik,20.103163,93.001552
21153,Padinkaung,20.821552,92.367318
21154,Panyaungky,20.821552,92.367318
21155,Shweyinaye,20.821552,92.367318
21156,Zipinchaung,20.822117,92.366922
21157,Chainkharli,20.481461,92.757326
21158,Myinlut,20.627733,92.502669
21159,Alethankyaw,20.681629,92.444156
21160,Udaung,20.669289,92.47105
21161,Taung Bazar,21.008816,92.503263
21162,Mimbalite,8.810398,125.10698
21163,Shaqoufa,33.563416,42.529159
21164,London,51.504385,-0.140041
21165,Karma,33.403057,43.911866
21166,Brussels,50.836426,4.367415
21167,Belfast,54.607711,-5.95621
21168,New Pheijang,24.762145,94.588851
21169,Ajdari,34.595275,71.461117
21170,Ajdari,34.595278,71.461111
21171,Khakhanda,23.756364,85.669173
21172,Sopore,34.28889,74.463713
21173,Sandayao,10.220368,123.185752
21174,Kabul,34.516895,69.147014
21175,Sakhiwah,28.612746,68.096287
21176,Kalimpong,26.732713,88.408942
21177,Teesta Bazar,27.066218,88.424636
21178,Dhaka,23.791275,90.418202
21179,Baalbek,34.034915,36.227844
21180,Maungdaw district,20.822014,92.367346
21181,Maungdaw,20.823738,92.370787
21182,Maungdaw,20.823738,92.370787
21183,Maungdaw,20.823738,92.370787
21184,Uzumlu,37.26371,43.526225
21185,Hnarkaungto,19.782699,94.030771
21186,Kotankauk,20.443653,92.636603
21187,Taung Bazar,21.008816,92.503263
21188,Phaungtawpyin,20.821552,92.367318
21189,Tamantha,20.821552,92.367318
21190,Kuntheepin Chaungwa,21.135665,92.235507
21191,Nantthataung-Chaungwa,21.153844,92.244845
21192,Tharaykonboung,20.822004,92.366935
21193,Unknown,30.993909,65.478978
21194,Ye Baw Kya,20.755581,92.528722
21195,Luanda,-8.814716,13.247411
21196,Maydan Shahr,34.396798,68.863945
21197,Baghdad,33.303567,44.371771
21198,Mushahidah,33.64997,44.261544
21199,Shaqufah,33.616907,42.765491
21200,Unknown,32.404549,43.867322
21201,Tal Afar,36.376825,42.448876
21202,Kachi district,29.229304,67.666223
21203,Pulwama district,33.877635,75.010362
21204,Maungdaw,20.823738,92.370787
21205,Maungdaw,20.823738,92.370787
21206,Baghdad,33.303567,44.371771
21207,Arar,32.16616,39.351804
21208,Ismail Awa,35.788625,46.120265
21209,Belfast,54.607711,-5.95621
21210,Berezove,47.76965,37.58198
21211,Unknown,35.167134,63.769538
21212,Sur,32.47529,62.202116
21213,Peshawar,34.006004,71.537431
21214,Rqe'at,32.601574,13.520848
21215,Upper Mawprem,25.57916,91.870251
21216,Muntinlupa,14.401976,121.032785
21217,Myo Thu Gyi,20.821942,92.366995
21218,Maungdaw,20.823738,92.370787
21219,Maungdaw,20.823738,92.370787
21220,Maungdaw,20.823738,92.370787
21221,Maungdaw,20.823738,92.370787
21222,Karachi,24.891116,67.143312
21223,Sangcharak district,35.902957,66.38584
21224,Qoryoley,1.789637,44.529977
21225,Al-Ayadieh,36.48615,42.418186
21226,Stanytsia Luhanska,48.670322,39.472208
21227,Baghdad,33.303567,44.371771
21228,Baghdad,33.303567,44.371771
21229,Baghdad,33.303567,44.371771
21230,Dopul,31.409076,64.313776
21231,Delaram,32.164999,63.425297
21232,Golweyn,1.658283,44.580023
21233,Mogadishu,2.059818,45.326114
21234,Angoor Ada,32.515773,69.289478
21235,Arawane,18.905003,-3.528343
21236,Mosul,36.354146,43.143571
21237,Hamdaniyah district,36.347083,43.413853
21238,Kingra,32.41084,74.852512
21239,Samlan Cheshmah,33.289163,62.222767
21240,Unknown,36.711787,64.92332
21241,Regadgatta,18.029181,81.360252
21242,Kharkaran,36.718329,68.765316
21243,Myinlut,20.627733,92.502669
