Event ID,country,country_txt
9347,153,Pakistan
9348,173,Saudi Arabia
9349,182,Somalia
9350,182,Somalia
9351,95,Iraq
9352,95,Iraq
9353,95,Iraq
9354,200,Syria
9355,200,Syria
9356,200,Syria
9357,200,Syria
9358,160,Philippines
9359,4,Afghanistan
9360,4,Afghanistan
9361,153,Pakistan
9362,60,Egypt
9363,200,Syria
9364,200,Syria
9365,200,Syria
9366,209,Turkey
9367,209,Turkey
9368,200,Syria
9369,95,Iraq
9370,92,India
9371,195,Sudan
9372,123,Mali
9373,95,Iraq
9374,95,Iraq
9375,95,Iraq
9376,95,Iraq
9377,60,Egypt
9378,60,Egypt
9379,60,Egypt
9380,60,Egypt
9381,60,Egypt
9382,60,Egypt
9383,209,Turkey
9384,4,Afghanistan
9385,4,Afghanistan
9386,205,Thailand
9387,182,Somalia
9388,182,Somalia
9389,4,Afghanistan
9390,209,Turkey
9391,95,Iraq
9392,153,Pakistan
9393,182,Somalia
9394,55,Denmark
9395,209,Turkey
9396,60,Egypt
9397,205,Thailand
9398,209,Turkey
9399,123,Mali
9400,153,Pakistan
9401,153,Pakistan
9402,160,Philippines
9403,95,Iraq
9404,95,Iraq
9405,95,Iraq
9406,95,Iraq
9407,95,Iraq
9408,95,Iraq
9409,95,Iraq
9410,95,Iraq
9411,146,Niger
9412,153,Pakistan
9413,113,Libya
9414,123,Mali
9415,153,Pakistan
9416,4,Afghanistan
9417,153,Pakistan
9418,153,Pakistan
9419,209,Turkey
9420,92,India
9421,147,Nigeria
9422,209,Turkey
9423,217,United States
9424,60,Egypt
9425,60,Egypt
9426,4,Afghanistan
9427,92,India
9428,200,Syria
9429,137,Mozambique
9430,153,Pakistan
9431,33,Burkina Faso
9432,153,Pakistan
9433,205,Thailand
9434,95,Iraq
9435,95,Iraq
9436,95,Iraq
9437,95,Iraq
9438,95,Iraq
9439,95,Iraq
9440,95,Iraq
9441,95,Iraq
9442,95,Iraq
9443,4,Afghanistan
9444,153,Pakistan
9445,153,Pakistan
9446,182,Somalia
9447,182,Somalia
9448,160,Philippines
9449,160,Philippines
9450,113,Libya
9451,113,Libya
9452,209,Turkey
9453,173,Saudi Arabia
9454,92,India
9455,160,Philippines
9456,92,India
9457,209,Turkey
9458,209,Turkey
9459,137,Mozambique
9460,1004,South Sudan
9461,45,Colombia
9462,153,Pakistan
9463,97,Israel
9464,4,Afghanistan
9465,158,Paraguay
9466,95,Iraq
9467,95,Iraq
9468,95,Iraq
9469,95,Iraq
9470,153,Pakistan
9471,153,Pakistan
9472,153,Pakistan
9473,153,Pakistan
9474,182,Somalia
9475,153,Pakistan
9476,153,Pakistan
9477,4,Afghanistan
9478,228,Yemen
9479,228,Yemen
9480,60,Egypt
9481,209,Turkey
9482,92,India
9483,214,Ukraine
9484,69,France
9485,4,Afghanistan
9486,147,Nigeria
9487,4,Afghanistan
9488,173,Saudi Arabia
9489,153,Pakistan
9490,182,Somalia
9491,60,Egypt
9492,92,India
9493,153,Pakistan
9494,208,Tunisia
9495,153,Pakistan
9496,1004,South Sudan
9497,4,Afghanistan
9498,113,Libya
9499,205,Thailand
9500,4,Afghanistan
9501,4,Afghanistan
9502,4,Afghanistan
9503,95,Iraq
9504,95,Iraq
9505,95,Iraq
9506,95,Iraq
9507,95,Iraq
9508,95,Iraq
9509,95,Iraq
9510,228,Yemen
9511,228,Yemen
9512,228,Yemen
9513,228,Yemen
9514,228,Yemen
9515,182,Somalia
9516,153,Pakistan
9517,153,Pakistan
9518,153,Pakistan
9519,153,Pakistan
9520,4,Afghanistan
9521,4,Afghanistan
9522,160,Philippines
9523,95,Iraq
9524,4,Afghanistan
9525,200,Syria
9526,200,Syria
9527,200,Syria
9528,200,Syria
9529,200,Syria
9530,182,Somalia
9531,603,United Kingdom
9532,92,India
9533,4,Afghanistan
9534,228,Yemen
9535,228,Yemen
9536,160,Philippines
9537,4,Afghanistan
9538,4,Afghanistan
9539,4,Afghanistan
9540,200,Syria
9541,97,Israel
9542,229,Democratic Republic of the Congo
9543,45,Colombia
9544,179,Slovak Republic
9545,95,Iraq
9546,182,Somalia
9547,153,Pakistan
9548,153,Pakistan
9549,182,Somalia
9550,4,Afghanistan
9551,4,Afghanistan
9552,4,Afghanistan
9553,4,Afghanistan
9554,4,Afghanistan
9555,182,Somalia
9556,160,Philippines
9557,200,Syria
9558,4,Afghanistan
9559,92,India
9560,92,India
9561,214,Ukraine
9562,95,Iraq
9563,200,Syria
9564,113,Libya
9565,4,Afghanistan
9566,4,Afghanistan
9567,110,Lebanon
9568,1004,South Sudan
9569,1004,South Sudan
9570,153,Pakistan
9571,45,Colombia
9572,4,Afghanistan
9573,228,Yemen
9574,95,Iraq
9575,95,Iraq
9576,113,Libya
9577,153,Pakistan
9578,182,Somalia
9579,182,Somalia
9580,92,India
9581,92,India
9582,153,Pakistan
9583,4,Afghanistan
9584,92,India
9585,60,Egypt
9586,60,Egypt
9587,200,Syria
9588,200,Syria
9589,200,Syria
9590,200,Syria
9591,95,Iraq
9592,200,Syria
9593,182,Somalia
9594,182,Somalia
9595,153,Pakistan
9596,4,Afghanistan
9597,4,Afghanistan
9598,4,Afghanistan
9599,4,Afghanistan
9600,205,Thailand
9601,137,Mozambique
9602,137,Mozambique
9603,147,Nigeria
9604,1004,South Sudan
9605,228,Yemen
9606,92,India
9607,92,India
9608,146,Niger
9609,95,Iraq
9610,95,Iraq
9611,95,Iraq
9612,95,Iraq
9613,95,Iraq
9614,95,Iraq
9615,113,Libya
9616,113,Libya
9617,4,Afghanistan
9618,95,Iraq
9619,95,Iraq
9620,95,Iraq
9621,95,Iraq
9622,153,Pakistan
9623,182,Somalia
9624,200,Syria
9625,4,Afghanistan
9626,92,India
9627,153,Pakistan
9628,113,Libya
9629,60,Egypt
9630,60,Egypt
9631,60,Egypt
9632,60,Egypt
9633,60,Egypt
9634,147,Nigeria
9635,153,Pakistan
9636,4,Afghanistan
9637,4,Afghanistan
9638,4,Afghanistan
9639,4,Afghanistan
9640,4,Afghanistan
9641,4,Afghanistan
9642,60,Egypt
9643,205,Thailand
9644,205,Thailand
9645,205,Thailand
9646,228,Yemen
9647,75,Germany
9648,158,Paraguay
9649,158,Paraguay
9650,95,Iraq
9651,95,Iraq
9652,95,Iraq
9653,95,Iraq
9654,95,Iraq
9655,95,Iraq
9656,167,Russia
9657,4,Afghanistan
9658,92,India
9659,123,Mali
9660,95,Iraq
9661,95,Iraq
9662,160,Philippines
9663,104,Kenya
9664,167,Russia
9665,153,Pakistan
9666,153,Pakistan
9667,153,Pakistan
9668,4,Afghanistan
9669,153,Pakistan
9670,153,Pakistan
9671,153,Pakistan
9672,92,India
9673,153,Pakistan
9674,92,India
9675,209,Turkey
9676,1004,South Sudan
9677,1004,South Sudan
9678,4,Afghanistan
9679,104,Kenya
9680,4,Afghanistan
9681,95,Iraq
9682,95,Iraq
9683,95,Iraq
9684,153,Pakistan
9685,95,Iraq
9686,185,Spain
9687,228,Yemen
9688,209,Turkey
9689,153,Pakistan
9690,153,Pakistan
9691,95,Iraq
9692,95,Iraq
9693,95,Iraq
9694,95,Iraq
9695,4,Afghanistan
9696,121,Malaysia
9697,14,Australia
9698,153,Pakistan
9699,209,Turkey
9700,4,Afghanistan
9701,147,Nigeria
9702,146,Niger
9703,4,Afghanistan
9704,4,Afghanistan
9705,209,Turkey
9706,92,India
9707,92,India
9708,228,Yemen
9709,104,Kenya
9710,95,Iraq
9711,95,Iraq
9712,153,Pakistan
9713,153,Pakistan
9714,228,Yemen
9715,4,Afghanistan
9716,60,Egypt
9717,60,Egypt
9718,4,Afghanistan
9719,95,Iraq
9720,95,Iraq
9721,95,Iraq
9722,95,Iraq
9723,4,Afghanistan
9724,95,Iraq
9725,95,Iraq
9726,182,Somalia
9727,147,Nigeria
9728,182,Somalia
9729,182,Somalia
9730,182,Somalia
9731,92,India
9732,92,India
9733,92,India
9734,153,Pakistan
9735,4,Afghanistan
9736,1004,South Sudan
9737,200,Syria
9738,200,Syria
9739,217,United States
9740,146,Niger
9741,95,Iraq
9742,153,Pakistan
9743,228,Yemen
9744,228,Yemen
9745,228,Yemen
9746,209,Turkey
9747,92,India
9748,45,Colombia
9749,45,Colombia
9750,4,Afghanistan
9751,95,Iraq
9752,95,Iraq
9753,95,Iraq
9754,95,Iraq
9755,4,Afghanistan
9756,160,Philippines
9757,92,India
9758,214,Ukraine
9759,4,Afghanistan
9760,60,Egypt
9761,92,India
9762,92,India
9763,4,Afghanistan
9764,4,Afghanistan
9765,92,India
9766,92,India
9767,153,Pakistan
9768,153,Pakistan
9769,153,Pakistan
9770,153,Pakistan
9771,95,Iraq
9772,95,Iraq
9773,95,Iraq
9774,95,Iraq
9775,95,Iraq
9776,95,Iraq
9777,95,Iraq
9778,95,Iraq
9779,95,Iraq
9780,95,Iraq
9781,95,Iraq
9782,95,Iraq
9783,160,Philippines
9784,95,Iraq
9785,160,Philippines
9786,147,Nigeria
9787,195,Sudan
9788,209,Turkey
9789,34,Burundi
9790,4,Afghanistan
9791,228,Yemen
9792,45,Colombia
9793,4,Afghanistan
9794,182,Somalia
9795,95,Iraq
9796,95,Iraq
9797,95,Iraq
9798,34,Burundi
9799,209,Turkey
9800,4,Afghanistan
9801,209,Turkey
9802,113,Libya
9803,182,Somalia
9804,147,Nigeria
9805,222,Venezuela
9806,229,Democratic Republic of the Congo
9807,4,Afghanistan
9808,137,Mozambique
9809,92,India
9810,183,South Africa
9811,92,India
9812,228,Yemen
9813,217,United States
9814,153,Pakistan
9815,228,Yemen
9816,228,Yemen
9817,173,Saudi Arabia
9818,95,Iraq
9819,95,Iraq
9820,95,Iraq
9821,95,Iraq
9822,95,Iraq
9823,95,Iraq
9824,95,Iraq
9825,95,Iraq
9826,209,Turkey
9827,92,India
9828,92,India
9829,4,Afghanistan
9830,209,Turkey
9831,113,Libya
9832,137,Mozambique
9833,182,Somalia
9834,38,Canada
9835,92,India
9836,200,Syria
9837,200,Syria
9838,200,Syria
9839,153,Pakistan
9840,153,Pakistan
9841,217,United States
9842,182,Somalia
9843,155,West Bank and Gaza Strip
9844,155,West Bank and Gaza Strip
9845,155,West Bank and Gaza Strip
9846,95,Iraq
9847,95,Iraq
9848,95,Iraq
9849,95,Iraq
9850,92,India
9851,41,Central African Republic
9852,95,Iraq
9853,75,Germany
9854,200,Syria
9855,200,Syria
9856,200,Syria
9857,4,Afghanistan
9858,4,Afghanistan
9859,209,Turkey
9860,205,Thailand
9861,92,India
9862,110,Lebanon
9863,110,Lebanon
9864,110,Lebanon
9865,217,United States
9866,217,United States
9867,217,United States
9868,217,United States
9869,182,Somalia
9870,182,Somalia
9871,182,Somalia
9872,155,West Bank and Gaza Strip
9873,95,Iraq
9874,95,Iraq
9875,95,Iraq
9876,95,Iraq
9877,95,Iraq
9878,95,Iraq
9879,95,Iraq
9880,95,Iraq
9881,95,Iraq
9882,4,Afghanistan
9883,4,Afghanistan
9884,173,Saudi Arabia
9885,182,Somalia
9886,4,Afghanistan
9887,4,Afghanistan
9888,182,Somalia
9889,92,India
9890,214,Ukraine
9891,75,Germany
9892,4,Afghanistan
9893,182,Somalia
9894,229,Democratic Republic of the Congo
9895,229,Democratic Republic of the Congo
9896,229,Democratic Republic of the Congo
9897,147,Nigeria
9898,113,Libya
9899,217,United States
9900,92,India
9901,153,Pakistan
9902,182,Somalia
9903,113,Libya
9904,113,Libya
9905,228,Yemen
9906,155,West Bank and Gaza Strip
9907,95,Iraq
9908,95,Iraq
9909,95,Iraq
9910,95,Iraq
9911,95,Iraq
9912,95,Iraq
9913,95,Iraq
9914,95,Iraq
9915,95,Iraq
9916,113,Libya
9917,4,Afghanistan
9918,603,United Kingdom
9919,182,Somalia
9920,209,Turkey
9921,209,Turkey
9922,209,Turkey
9923,147,Nigeria
9924,228,Yemen
9925,228,Yemen
9926,228,Yemen
9927,92,India
9928,147,Nigeria
9929,147,Nigeria
9930,38,Canada
9931,4,Afghanistan
9932,228,Yemen
9933,182,Somalia
9934,200,Syria
9935,195,Sudan
9936,200,Syria
9937,113,Libya
9938,160,Philippines
9939,113,Libya
9940,160,Philippines
9941,155,West Bank and Gaza Strip
9942,155,West Bank and Gaza Strip
9943,155,West Bank and Gaza Strip
9944,95,Iraq
9945,95,Iraq
9946,4,Afghanistan
9947,209,Turkey
9948,92,India
9949,95,Iraq
9950,95,Iraq
9951,95,Iraq
9952,95,Iraq
9953,200,Syria
9954,214,Ukraine
9955,182,Somalia
9956,182,Somalia
9957,4,Afghanistan
9958,4,Afghanistan
9959,209,Turkey
9960,4,Afghanistan
9961,4,Afghanistan
9962,147,Nigeria
9963,92,India
9964,147,Nigeria
9965,92,India
9966,205,Thailand
9967,92,India
9968,34,Burundi
9969,195,Sudan
9970,4,Afghanistan
9971,4,Afghanistan
9972,4,Afghanistan
9973,4,Afghanistan
9974,195,Sudan
9975,92,India
9976,92,India
9977,228,Yemen
9978,60,Egypt
9979,155,West Bank and Gaza Strip
9980,209,Turkey
9981,200,Syria
9982,141,Nepal
9983,141,Nepal
9984,141,Nepal
9985,141,Nepal
9986,141,Nepal
9987,141,Nepal
9988,141,Nepal
9989,141,Nepal
9990,95,Iraq
9991,95,Iraq
9992,95,Iraq
9993,95,Iraq
9994,95,Iraq
9995,95,Iraq
9996,160,Philippines
9997,4,Afghanistan
9998,95,Iraq
9999,173,Saudi Arabia
10000,95,Iraq
10001,97,Israel
10002,60,Egypt
10003,200,Syria
10004,153,Pakistan
10005,107,Kyrgyzstan
10006,92,India
10007,147,Nigeria
10008,153,Pakistan
10009,195,Sudan
10010,113,Libya
10011,153,Pakistan
10012,182,Somalia
10013,182,Somalia
10014,37,Cameroon
10015,209,Turkey
10016,95,Iraq
10017,95,Iraq
10018,95,Iraq
10019,95,Iraq
10020,95,Iraq
10021,95,Iraq
10022,95,Iraq
10023,209,Turkey
10024,4,Afghanistan
10025,4,Afghanistan
10026,147,Nigeria
10027,92,India
10028,95,Iraq
10029,95,Iraq
10030,95,Iraq
10031,95,Iraq
10032,95,Iraq
10033,95,Iraq
10034,95,Iraq
10035,95,Iraq
10036,95,Iraq
10037,95,Iraq
10038,95,Iraq
10039,95,Iraq
10040,95,Iraq
10041,95,Iraq
10042,95,Iraq
10043,95,Iraq
10044,95,Iraq
10045,95,Iraq
10046,95,Iraq
10047,95,Iraq
10048,95,Iraq
10049,95,Iraq
10050,95,Iraq
10051,95,Iraq
10052,95,Iraq
10053,95,Iraq
10054,95,Iraq
10055,95,Iraq
10056,95,Iraq
10057,95,Iraq
10058,95,Iraq
10059,95,Iraq
10060,95,Iraq
10061,95,Iraq
10062,95,Iraq
10063,95,Iraq
10064,95,Iraq
10065,95,Iraq
10066,95,Iraq
10067,95,Iraq
10068,95,Iraq
10069,95,Iraq
10070,95,Iraq
10071,95,Iraq
10072,95,Iraq
10073,95,Iraq
10074,95,Iraq
10075,95,Iraq
10076,95,Iraq
10077,95,Iraq
10078,95,Iraq
10079,95,Iraq
10080,95,Iraq
10081,95,Iraq
10082,95,Iraq
10083,95,Iraq
10084,95,Iraq
10085,95,Iraq
10086,95,Iraq
10087,95,Iraq
10088,95,Iraq
10089,95,Iraq
10090,95,Iraq
10091,95,Iraq
10092,95,Iraq
10093,95,Iraq
10094,95,Iraq
10095,95,Iraq
10096,95,Iraq
10097,95,Iraq
10098,95,Iraq
10099,95,Iraq
10100,95,Iraq
10101,95,Iraq
10102,95,Iraq
10103,95,Iraq
10104,95,Iraq
10105,95,Iraq
10106,95,Iraq
10107,95,Iraq
10108,95,Iraq
10109,95,Iraq
10110,95,Iraq
10111,95,Iraq
10112,95,Iraq
10113,95,Iraq
10114,95,Iraq
10115,95,Iraq
10116,95,Iraq
10117,95,Iraq
10118,95,Iraq
10119,95,Iraq
10120,95,Iraq
10121,95,Iraq
10122,95,Iraq
10123,95,Iraq
10124,95,Iraq
10125,95,Iraq
10126,95,Iraq
10127,95,Iraq
10128,95,Iraq
10129,182,Somalia
10130,200,Syria
10131,200,Syria
10132,603,United Kingdom
10133,603,United Kingdom
10134,153,Pakistan
10135,153,Pakistan
10136,153,Pakistan
10137,153,Pakistan
10138,60,Egypt
10139,104,Kenya
10140,104,Kenya
10141,4,Afghanistan
10142,153,Pakistan
10143,153,Pakistan
10144,153,Pakistan
10145,60,Egypt
10146,229,Democratic Republic of the Congo
10147,113,Libya
10148,209,Turkey
10149,209,Turkey
10150,95,Iraq
10151,200,Syria
10152,92,India
10153,95,Iraq
10154,95,Iraq
10155,95,Iraq
10156,95,Iraq
10157,95,Iraq
10158,113,Libya
10159,113,Libya
10160,209,Turkey
10161,209,Turkey
10162,209,Turkey
10163,147,Nigeria
10164,200,Syria
10165,200,Syria
10166,4,Afghanistan
10167,92,India
10168,229,Democratic Republic of the Congo
10169,205,Thailand
10170,60,Egypt
10171,153,Pakistan
10172,153,Pakistan
10173,153,Pakistan
10174,182,Somalia
10175,155,West Bank and Gaza Strip
10176,153,Pakistan
10177,95,Iraq
10178,95,Iraq
10179,95,Iraq
10180,95,Iraq
10181,147,Nigeria
10182,153,Pakistan
10183,60,Egypt
10184,92,India
10185,92,India
10186,92,India
10187,92,India
10188,229,Democratic Republic of the Congo
10189,4,Afghanistan
10190,153,Pakistan
10191,200,Syria
10192,200,Syria
10193,14,Australia
10194,92,India
10195,182,Somalia
10196,102,Jordan
10197,90,Hungary
10198,95,Iraq
10199,4,Afghanistan
10200,4,Afghanistan
10201,4,Afghanistan
10202,95,Iraq
10203,95,Iraq
10204,95,Iraq
10205,95,Iraq
10206,95,Iraq
10207,182,Somalia
10208,147,Nigeria
10209,42,Chad
10210,95,Iraq
10211,95,Iraq
10212,217,United States
10213,153,Pakistan
10214,60,Egypt
10215,60,Egypt
10216,167,Russia
10217,92,India
10218,92,India
10219,123,Mali
10220,209,Turkey
10221,200,Syria
10222,182,Somalia
10223,4,Afghanistan
10224,182,Somalia
10225,209,Turkey
10226,4,Afghanistan
10227,102,Jordan
10228,95,Iraq
10229,95,Iraq
10230,95,Iraq
10231,95,Iraq
10232,153,Pakistan
10233,153,Pakistan
10234,123,Mali
10235,4,Afghanistan
10236,160,Philippines
10237,153,Pakistan
10238,160,Philippines
10239,173,Saudi Arabia
10240,147,Nigeria
10241,147,Nigeria
10242,147,Nigeria
10243,147,Nigeria
10244,95,Iraq
10245,95,Iraq
10246,95,Iraq
10247,4,Afghanistan
10248,92,India
10249,92,India
10250,75,Germany
10251,4,Afghanistan
10252,92,India
10253,200,Syria
10254,153,Pakistan
10255,153,Pakistan
10256,195,Sudan
10257,60,Egypt
10258,182,Somalia
10259,209,Turkey
10260,209,Turkey
10261,198,Sweden
10262,75,Germany
10263,75,Germany
10264,92,India
10265,603,United Kingdom
10266,153,Pakistan
10267,153,Pakistan
10268,153,Pakistan
10269,4,Afghanistan
10270,92,India
10271,153,Pakistan
10272,4,Afghanistan
10273,153,Pakistan
10274,147,Nigeria
10275,147,Nigeria
10276,92,India
10277,147,Nigeria
10278,147,Nigeria
10279,147,Nigeria
10280,167,Russia
10281,160,Philippines
10282,95,Iraq
10283,95,Iraq
10284,95,Iraq
10285,95,Iraq
10286,95,Iraq
10287,4,Afghanistan
10288,95,Iraq
10289,95,Iraq
10290,95,Iraq
10291,95,Iraq
10292,95,Iraq
10293,95,Iraq
10294,167,Russia
10295,4,Afghanistan
10296,147,Nigeria
10297,110,Lebanon
10298,4,Afghanistan
10299,153,Pakistan
10300,209,Turkey
10301,182,Somalia
10302,228,Yemen
10303,153,Pakistan
10304,153,Pakistan
10305,4,Afghanistan
10306,153,Pakistan
10307,4,Afghanistan
10308,182,Somalia
10309,121,Malaysia
10310,121,Malaysia
10311,92,India
10312,160,Philippines
10313,209,Turkey
10314,92,India
10315,153,Pakistan
10316,153,Pakistan
10317,92,India
10318,95,Iraq
10319,95,Iraq
10320,95,Iraq
10321,95,Iraq
10322,95,Iraq
10323,1004,South Sudan
10324,1004,South Sudan
10325,95,Iraq
10326,113,Libya
10327,4,Afghanistan
10328,4,Afghanistan
10329,195,Sudan
10330,41,Central African Republic
10331,45,Colombia
10332,60,Egypt
10333,102,Jordan
10334,4,Afghanistan
10335,153,Pakistan
10336,92,India
10337,92,India
10338,4,Afghanistan
10339,92,India
10340,75,Germany
10341,95,Iraq
10342,95,Iraq
10343,95,Iraq
10344,95,Iraq
10345,95,Iraq
10346,95,Iraq
10347,95,Iraq
10348,95,Iraq
10349,195,Sudan
10350,200,Syria
10351,200,Syria
10352,200,Syria
10353,200,Syria
10354,229,Democratic Republic of the Congo
10355,229,Democratic Republic of the Congo
10356,158,Paraguay
10357,43,Chile
10358,182,Somalia
10359,60,Egypt
10360,4,Afghanistan
10361,205,Thailand
10362,205,Thailand
10363,228,Yemen
10364,205,Thailand
10365,173,Saudi Arabia
10366,92,India
10367,153,Pakistan
10368,153,Pakistan
10369,75,Germany
10370,209,Turkey
10371,4,Afghanistan
10372,173,Saudi Arabia
10373,147,Nigeria
10374,182,Somalia
10375,95,Iraq
10376,4,Afghanistan
10377,95,Iraq
10378,95,Iraq
10379,95,Iraq
10380,95,Iraq
10381,147,Nigeria
10382,195,Sudan
10383,4,Afghanistan
10384,104,Kenya
10385,158,Paraguay
10386,43,Chile
10387,47,Republic of the Congo
10388,92,India
10389,47,Republic of the Congo
10390,228,Yemen
10391,92,India
10392,92,India
10393,92,India
10394,92,India
10395,200,Syria
10396,200,Syria
10397,200,Syria
10398,200,Syria
10399,200,Syria
10400,209,Turkey
10401,155,West Bank and Gaza Strip
10402,214,Ukraine
10403,147,Nigeria
10404,95,Iraq
10405,95,Iraq
10406,95,Iraq
10407,95,Iraq
10408,95,Iraq
10409,95,Iraq
10410,95,Iraq
10411,95,Iraq
10412,95,Iraq
10413,95,Iraq
10414,95,Iraq
10415,95,Iraq
10416,95,Iraq
10417,95,Iraq
10418,1004,South Sudan
10419,4,Afghanistan
10420,167,Russia
10421,158,Paraguay
10422,182,Somalia
10423,60,Egypt
10424,60,Egypt
10425,60,Egypt
10426,4,Afghanistan
10427,228,Yemen
10428,228,Yemen
10429,228,Yemen
10430,209,Turkey
10431,153,Pakistan
10432,95,Iraq
10433,95,Iraq
10434,95,Iraq
10435,95,Iraq
10436,95,Iraq
10437,95,Iraq
10438,95,Iraq
10439,95,Iraq
10440,95,Iraq
10441,95,Iraq
10442,95,Iraq
10443,167,Russia
10444,92,India
10445,160,Philippines
10446,4,Afghanistan
10447,153,Pakistan
10448,182,Somalia
10449,4,Afghanistan
10450,37,Cameroon
10451,209,Turkey
10452,182,Somalia
10453,75,Germany
10454,92,India
10455,92,India
10456,92,India
10457,95,Iraq
10458,95,Iraq
10459,60,Egypt
10460,92,India
10461,60,Egypt
10462,4,Afghanistan
10463,95,Iraq
10464,95,Iraq
10465,95,Iraq
10466,95,Iraq
10467,95,Iraq
10468,95,Iraq
10469,160,Philippines
10470,113,Libya
10471,113,Libya
10472,182,Somalia
10473,95,Iraq
10474,74,Georgia
10475,92,India
10476,147,Nigeria
10477,147,Nigeria
10478,4,Afghanistan
10479,92,India
10480,18,Bahrain
10481,45,Colombia
10482,4,Afghanistan
10483,4,Afghanistan
10484,4,Afghanistan
10485,4,Afghanistan
10486,4,Afghanistan
10487,95,Iraq
10488,95,Iraq
10489,95,Iraq
10490,95,Iraq
10491,95,Iraq
10492,95,Iraq
10493,95,Iraq
10494,95,Iraq
10495,95,Iraq
10496,92,India
10497,4,Afghanistan
10498,4,Afghanistan
10499,4,Afghanistan
10500,60,Egypt
10501,4,Afghanistan
10502,228,Yemen
10503,228,Yemen
10504,4,Afghanistan
10505,4,Afghanistan
10506,4,Afghanistan
10507,4,Afghanistan
10508,4,Afghanistan
10509,200,Syria
10510,200,Syria
10511,200,Syria
10512,123,Mali
10513,123,Mali
10514,123,Mali
10515,217,United States
10516,209,Turkey
10517,92,India
10518,113,Libya
10519,147,Nigeria
10520,4,Afghanistan
10521,182,Somalia
10522,195,Sudan
10523,160,Philippines
10524,92,India
10525,137,Mozambique
10526,4,Afghanistan
10527,137,Mozambique
10528,199,Switzerland
10529,153,Pakistan
10530,92,India
10531,217,United States
10532,95,Iraq
10533,95,Iraq
10534,95,Iraq
10535,95,Iraq
10536,95,Iraq
10537,153,Pakistan
10538,229,Democratic Republic of the Congo
10539,229,Democratic Republic of the Congo
10540,4,Afghanistan
10541,123,Mali
10542,182,Somalia
10543,182,Somalia
10544,182,Somalia
10545,182,Somalia
10546,182,Somalia
10547,4,Afghanistan
10548,4,Afghanistan
10549,92,India
10550,74,Georgia
10551,4,Afghanistan
10552,209,Turkey
10553,92,India
10554,182,Somalia
10555,4,Afghanistan
10556,45,Colombia
10557,113,Libya
10558,160,Philippines
10559,182,Somalia
10560,19,Bangladesh
10561,41,Central African Republic
10562,173,Saudi Arabia
10563,200,Syria
10564,4,Afghanistan
10565,4,Afghanistan
10566,4,Afghanistan
10567,41,Central African Republic
10568,153,Pakistan
10569,75,Germany
10570,4,Afghanistan
10571,4,Afghanistan
10572,4,Afghanistan
10573,92,India
10574,217,United States
10575,209,Turkey
10576,95,Iraq
10577,95,Iraq
10578,95,Iraq
10579,95,Iraq
10580,95,Iraq
10581,95,Iraq
10582,4,Afghanistan
10583,123,Mali
10584,153,Pakistan
10585,153,Pakistan
10586,21,Belgium
10587,182,Somalia
10588,182,Somalia
10589,4,Afghanistan
10590,4,Afghanistan
10591,4,Afghanistan
10592,4,Afghanistan
10593,603,United Kingdom
10594,205,Thailand
10595,4,Afghanistan
10596,200,Syria
10597,200,Syria
10598,97,Israel
10599,183,South Africa
10600,92,India
10601,4,Afghanistan
10602,4,Afghanistan
10603,4,Afghanistan
10604,228,Yemen
10605,228,Yemen
10606,209,Turkey
10607,200,Syria
10608,95,Iraq
10609,95,Iraq
10610,95,Iraq
10611,95,Iraq
10612,95,Iraq
10613,153,Pakistan
10614,123,Mali
10615,146,Niger
10616,92,India
10617,104,Kenya
10618,104,Kenya
10619,182,Somalia
10620,4,Afghanistan
10621,4,Afghanistan
10622,4,Afghanistan
10623,173,Saudi Arabia
10624,173,Saudi Arabia
10625,4,Afghanistan
10626,153,Pakistan
10627,4,Afghanistan
10628,92,India
10629,92,India
10630,147,Nigeria
10631,147,Nigeria
10632,209,Turkey
10633,92,India
10634,200,Syria
10635,92,India
10636,153,Pakistan
10637,113,Libya
10638,137,Mozambique
10639,182,Somalia
10640,75,Germany
10641,4,Afghanistan
10642,95,Iraq
10643,95,Iraq
10644,95,Iraq
10645,95,Iraq
10646,95,Iraq
10647,95,Iraq
10648,95,Iraq
10649,153,Pakistan
10650,153,Pakistan
10651,153,Pakistan
10652,153,Pakistan
10653,92,India
10654,92,India
10655,4,Afghanistan
10656,4,Afghanistan
10657,60,Egypt
10658,4,Afghanistan
10659,182,Somalia
10660,19,Bangladesh
10661,160,Philippines
10662,4,Afghanistan
10663,4,Afghanistan
10664,182,Somalia
10665,153,Pakistan
10666,153,Pakistan
10667,37,Cameroon
10668,4,Afghanistan
10669,4,Afghanistan
10670,195,Sudan
10671,95,Iraq
10672,95,Iraq
10673,95,Iraq
10674,95,Iraq
10675,95,Iraq
10676,60,Egypt
10677,60,Egypt
10678,4,Afghanistan
10679,4,Afghanistan
10680,4,Afghanistan
10681,4,Afghanistan
10682,92,India
10683,153,Pakistan
10684,106,Kuwait
10685,4,Afghanistan
10686,92,India
10687,123,Mali
10688,182,Somalia
10689,153,Pakistan
10690,1004,South Sudan
10691,138,Myanmar
10692,137,Mozambique
10693,4,Afghanistan
10694,60,Egypt
10695,60,Egypt
10696,6,Algeria
10697,209,Turkey
10698,95,Iraq
10699,95,Iraq
10700,95,Iraq
10701,95,Iraq
10702,95,Iraq
10703,95,Iraq
10704,95,Iraq
10705,173,Saudi Arabia
10706,155,West Bank and Gaza Strip
