Event ID,iyear,imonth,iday,approxdate
20059,2017,7,20,
20060,2017,7,20,
20061,2017,7,20,
20062,2017,7,20,
20063,2017,7,20,
20064,2017,7,20,
20065,2017,7,20,
20066,2017,7,20,
20067,2017,7,20,
20068,2017,7,20,
20069,2017,7,20,
20070,2017,7,20,
20071,2017,7,20,
20072,2017,7,21,
20073,2017,7,21,
20074,2017,7,19,
20075,2017,7,20,
20076,2017,7,20,
20077,2017,7,20,
20078,2017,7,20,
20079,2017,7,18,
20080,2017,7,20,
20081,2017,7,20,
20082,2017,7,21,
20083,2017,7,21,
20084,2017,7,21,21-Jul-17
20085,2017,7,21,
20086,2017,7,21,
20087,2017,7,21,
20088,2017,7,20,
20089,2017,7,22,
20090,2017,7,21,
20091,2017,7,18,
20092,2017,7,21,21-Jul-17
20093,2017,7,18,
20094,2017,7,21,
20095,2017,7,21,
20096,2017,7,21,
20097,2017,7,21,
20098,2017,7,21,
20099,2017,7,21,21-Jul-17
20100,2017,7,21,21-Jul-17
20101,2017,7,21,21-Jul-17
20102,2017,7,21,21-Jul-17
20103,2017,7,21,21-Jul-17
20104,2017,7,21,21-Jul-17
20105,2017,7,21,
20106,2017,7,21,
20107,2017,7,21,
20108,2017,7,21,
20109,2017,7,21,
20110,2017,7,21,
20111,2017,7,21,
20112,2017,7,21,
20113,2017,7,21,
20114,2017,7,21,
20115,2017,7,21,21-Jul-17
20116,2017,7,22,
20117,2017,7,22,
20118,2017,7,22,
20119,2017,7,22,
20120,2017,7,22,
20121,2017,7,22,
20122,2017,7,22,
20123,2017,7,22,
20124,2017,7,22,
20125,2017,7,22,22-Jul-17
20126,2017,7,22,22-Jul-17
20127,2017,7,22,
20128,2017,7,22,
20129,2017,7,22,
20130,2017,7,22,
20131,2017,7,22,22-Jul-17
20132,2017,7,22,
20133,2017,7,22,
20134,2017,7,22,
20135,2017,7,22,
20136,2017,7,22,
20137,2017,7,22,
20138,2017,7,21,
20139,2017,7,22,
20140,2017,7,22,
20141,2017,7,22,
20142,2017,7,22,
20143,2017,7,22,22-Jul-17
20144,2017,7,22,
20145,2017,7,23,23-Jul-17
20146,2017,7,23,
20147,2017,7,23,
20148,2017,7,23,
20149,2017,7,23,
20150,2017,7,23,
20151,2017,7,23,
20152,2017,7,23,
20153,2017,7,23,
20154,2017,7,23,
20155,2017,7,23,
20156,2017,7,23,
20157,2017,7,22,
20158,2017,7,23,
20159,2017,7,23,23-Jul-17
20160,2017,7,22,
20161,2017,7,23,
20162,2017,7,23,
20163,2017,7,23,
20164,2017,7,23,
20165,2017,7,23,
20166,2017,7,23,
20167,2017,7,23,
20168,2017,7,23,
20169,2017,7,23,
20170,2017,7,23,
20171,2017,7,23,
20172,2017,7,23,23-Jul-17
20173,2017,7,23,23-Jul-17
20174,2017,7,23,23-Jul-17
20175,2017,7,23,23-Jul-17
20176,2017,7,23,23-Jul-17
20177,2017,7,23,
20178,2017,7,23,
20179,2017,7,23,"July 16-31, 2017"
20180,2017,7,23,"July 16-31, 2017"
20181,2017,7,24,
20182,2017,7,24,
20183,2017,7,24,
20184,2017,7,24,24-Jul-17
20185,2017,7,24,
20186,2017,7,24,24-Jul-17
20187,2017,7,24,24-Jul-17
20188,2017,7,24,
20189,2017,7,24,
20190,2017,7,24,
20191,2017,7,24,
20192,2017,7,24,
20193,2017,7,24,
20194,2017,7,24,
20195,2017,7,24,
20196,2017,7,24,
20197,2017,7,24,
20198,2017,7,25,
20199,2017,7,24,
20200,2017,7,24,
20201,2017,7,24,
20202,2017,7,24,
20203,2017,7,24,
20204,2017,7,24,
20205,2017,7,24,
20206,2017,7,24,
20207,2017,7,24,
20208,2017,7,24,24-Jul-17
20209,2017,7,24,
20210,2017,7,24,
20211,2017,7,24,24-Jul-17
20212,2017,7,24,
20213,2017,7,24,
20214,2017,7,24,
20215,2017,7,24,24-Jul-17
20216,2017,7,24,24-Jul-17
20217,2017,7,24,
20218,2017,7,25,
20219,2017,7,25,
20220,2017,7,25,
20221,2017,7,25,
20222,2017,7,25,25-Jul-17
20223,2017,7,25,
20224,2017,7,25,
20225,2017,7,25,
20226,2017,7,21,
20227,2017,7,25,
20228,2017,7,25,
20229,2017,7,25,
20230,2017,7,25,
20231,2017,7,25,
20232,2017,7,25,
20233,2017,7,25,
20234,2017,7,25,
20235,2017,7,25,
20236,2017,7,25,
20237,2017,7,25,
20238,2017,7,25,
20239,2017,7,25,
20240,2017,7,25,
20241,2017,7,25,
20242,2017,7,25,
20243,2017,7,26,26-Jul-17
20244,2017,7,26,26-Jul-17
20245,2017,7,26,26-Jul-17
20246,2017,7,26,
20247,2017,7,26,
20248,2017,7,26,
20249,2017,7,26,
20250,2017,7,26,26-Jul-17
20251,2017,7,26,26-Jul-17
20252,2017,7,26,26-Jul-17
20253,2017,7,26,
20254,2017,7,26,
20255,2017,7,26,
20256,2017,7,26,"July 23-29, 2017"
20257,2017,7,26,
20258,2017,7,26,
20259,2017,7,26,
20260,2017,7,25,
20261,2017,7,25,
20262,2017,7,26,
20263,2017,7,26,
20264,2017,7,26,
20265,2017,7,26,
20266,2017,7,26,26-Jul-17
20267,2017,7,26,
20268,2017,7,26,
20269,2017,7,26,
20270,2017,7,26,
20271,2017,7,26,26-Jul-17
20272,2017,7,26,
20273,2017,7,26,
20274,2017,7,26,
20275,2017,7,26,26-Jul-17
20276,2017,7,27,
20277,2017,7,26,
20278,2017,7,27,27-Jul-17
20279,2017,7,24,
20280,2017,7,27,
20281,2017,7,27,
20282,2017,7,27,27-Jul-17
20283,2017,7,27,
20284,2017,7,27,
20285,2017,7,27,
20286,2017,7,27,
20287,2017,7,27,
20288,2017,7,27,
20289,2017,7,27,
20290,2017,7,27,
20291,2017,7,27,
20292,2017,7,27,
20293,2017,7,27,
20294,2017,7,27,
20295,2017,7,27,
20296,2017,7,27,27-Jul-17
20297,2017,7,27,
20298,2017,7,27,
20299,2017,7,27,
20300,2017,7,28,
20301,2017,7,27,
20302,2017,7,27,
20303,2017,7,27,
20304,2017,7,28,28-Jul-17
20305,2017,7,28,
20306,2017,7,28,
20307,2017,7,28,
20308,2017,7,28,
20309,2017,7,28,
20310,2017,7,28,
20311,2017,7,28,
20312,2017,7,28,
20313,2017,7,28,
20314,2017,7,28,
20315,2017,7,28,28-Jul-17
20316,2017,7,28,
20317,2017,7,28,
20318,2017,7,28,
20319,2017,7,28,
20320,2017,7,29,
20321,2017,7,28,
20322,2017,7,28,
20323,2017,7,27,
20324,2017,7,27,
20325,2017,7,27,
20326,2017,7,28,
20327,2017,7,28,
20328,2017,7,27,
20329,2017,7,28,
20330,2017,7,28,
20331,2017,7,28,
20332,2017,7,28,
20333,2017,7,28,
20334,2017,7,28,
20335,2017,7,28,
20336,2017,7,28,
20337,2017,7,28,
20338,2017,7,28,
20339,2017,7,28,
20340,2017,7,28,
20341,2017,7,29,
20342,2017,7,29,
20343,2017,7,29,29-Jul-17
20344,2017,7,29,
20345,2017,7,29,
20346,2017,7,29,29-Jul-17
20347,2017,7,29,
20348,2017,7,29,
20349,2017,7,29,
20350,2017,7,29,
20351,2017,7,30,
20352,2017,7,29,
20353,2017,7,29,
20354,2017,7,29,
20355,2017,7,29,
20356,2017,7,29,
20357,2017,7,29,
20358,2017,7,29,
20359,2017,7,29,
20360,2017,7,29,
20361,2017,7,29,
20362,2017,7,29,
20363,2017,7,30,30-Jul-17
20364,2017,7,29,29-Jul-17
20365,2017,7,30,
20366,2017,7,30,
20367,2017,7,30,
20368,2017,7,30,
20369,2017,7,29,
20370,2017,7,30,
20371,2017,7,29,
20372,2017,7,29,
20373,2017,7,30,
20374,2017,7,30,
20375,2017,7,30,
20376,2017,7,30,
20377,2017,7,30,
20378,2017,7,30,30-Jul-17
20379,2017,7,30,30-Jul-17
20380,2017,7,30,
20381,2017,7,30,
20382,2017,7,30,
20383,2017,7,30,
20384,2017,7,30,
20385,2017,7,30,
20386,2017,7,30,
20387,2017,7,30,
20388,2017,7,30,
20389,2017,7,30,
20390,2017,7,30,
20391,2017,7,30,30-Jul-17
20392,2017,7,31,
20393,2017,7,31,31-Jul-17
20394,2017,7,31,31-Jul-17
20395,2017,7,31,31-Jul-17
20396,2017,7,31,
20397,2017,7,31,
20398,2017,7,31,
20399,2017,7,31,31-Jul-17
20400,2017,7,31,31-Jul-17
20401,2017,7,31,31-Jul-17
20402,2017,7,31,31-Jul-17
20403,2017,7,31,31-Jul-17
20404,2017,7,31,
20405,2017,7,31,
20406,2017,7,31,
20407,2017,7,31,
20408,2017,7,31,
20409,2017,7,31,
20410,2017,7,31,
20411,2017,7,31,
20412,2017,7,31,
20413,2017,7,31,31-Jul-17
20414,2017,7,31,
20415,2017,7,31,
20416,2017,7,31,
20417,2017,7,31,
20418,2017,8,1,
20419,2017,8,1,
20420,2017,8,1,
20421,2017,8,1,
20422,2017,8,1,
20423,2017,8,1,
20424,2017,8,1,
20425,2017,8,1,
20426,2017,8,1,
20427,2017,8,1,
20428,2017,8,1,
20429,2017,8,1,
20430,2017,8,2,
20431,2017,8,1,
20432,2017,8,1,
20433,2017,8,1,
20434,2017,8,1,
20435,2017,8,1,
20436,2017,8,1,
20437,2017,8,1,
20438,2017,8,1,
20439,2017,8,1,
20440,2017,8,1,
20441,2017,8,1,
20442,2017,8,1,
20443,2017,8,1,1-Aug-17
20444,2017,8,1,
20445,2017,8,1,1-Aug-17
20446,2017,8,2,
20447,2017,8,2,
20448,2017,8,2,
20449,2017,8,2,
20450,2017,8,2,
20451,2017,8,2,
20452,2017,8,2,
20453,2017,8,2,
20454,2017,8,1,
20455,2017,8,2,
20456,2017,8,2,
20457,2017,8,2,
20458,2017,8,2,
20459,2017,8,2,
20460,2017,8,2,
20461,2017,8,1,
20462,2017,8,2,
20463,2017,8,2,2-Aug-17
20464,2017,8,2,
20465,2017,8,2,
20466,2017,8,2,
20467,2017,8,2,
20468,2017,8,2,
20469,2017,8,2,
20470,2017,8,2,
20471,2017,8,2,
20472,2017,8,3,
20473,2017,8,2,
20474,2017,8,2,2-Aug-17
20475,2017,8,2,
20476,2017,8,2,
20477,2017,8,2,
20478,2017,8,2,2-Aug-17
20479,2017,8,2,
20480,2017,8,2,
20481,2017,8,2,2-Aug-17
20482,2017,8,3,
20483,2017,8,2,
20484,2017,8,3,
20485,2017,8,3,
20486,2017,8,3,
20487,2017,8,3,
20488,2017,8,3,
20489,2017,8,3,
20490,2017,8,3,
20491,2017,8,3,
20492,2017,8,3,
20493,2017,8,3,
20494,2017,8,3,
20495,2017,8,3,
20496,2017,8,3,
20497,2017,8,3,
20498,2017,8,3,
20499,2017,8,3,
20500,2017,8,3,
20501,2017,8,3,3-Aug-17
20502,2017,8,3,"July 31-August 6, 2017"
20503,2017,8,3,
20504,2017,8,3,
20505,2017,8,3,
20506,2017,8,3,3-Aug-17
20507,2017,8,3,3-Aug-17
20508,2017,8,4,
20509,2017,8,4,
20510,2017,8,4,
20511,2017,8,4,4-Aug-17
20512,2017,8,4,
20513,2017,8,4,
20514,2017,8,4,
20515,2017,8,4,
20516,2017,8,4,
20517,2017,8,4,
20518,2017,8,4,
20519,2017,8,4,
20520,2017,8,2,
20521,2017,8,4,
20522,2017,8,4,
20523,2017,8,4,
20524,2017,8,4,
20525,2017,8,4,
20526,2017,8,4,
20527,2017,8,4,
20528,2017,8,4,
20529,2017,8,4,
20530,2017,8,4,
20531,2017,8,4,
20532,2017,8,4,
20533,2017,8,4,4-Aug-17
20534,2017,8,4,
20535,2017,8,4,
20536,2017,8,4,
20537,2017,8,4,
20538,2017,8,4,
20539,2017,8,4,
20540,2017,8,4,
20541,2017,8,4,4-Aug-17
20542,2017,8,4,4-Aug-17
20543,2017,8,4,4-Aug-17
20544,2017,8,5,5-Aug-17
20545,2017,8,5,
20546,2017,8,5,
20547,2017,8,5,
20548,2017,8,5,
20549,2017,8,4,
20550,2017,8,5,
20551,2017,8,5,
20552,2017,8,5,
20553,2017,8,5,
20554,2017,8,5,
20555,2017,8,5,
20556,2017,8,5,
20557,2017,8,5,
20558,2017,8,5,
20559,2017,8,5,
20560,2017,8,5,
20561,2017,8,5,
20562,2017,8,5,
20563,2017,8,5,
20564,2017,8,5,
20565,2017,8,5,
20566,2017,8,5,
20567,2017,8,5,
20568,2017,8,5,
20569,2017,8,5,
20570,2017,8,5,5-Aug-17
20571,2017,8,5,
20572,2017,8,6,
20573,2017,8,6,
20574,2017,8,6,
20575,2017,8,6,
20576,2017,8,6,
20577,2017,8,6,
20578,2017,8,5,5-Aug-17
20579,2017,8,6,6-Aug-17
20580,2017,8,6,6-Aug-17
20581,2017,8,6,
20582,2017,8,6,6-Aug-17
20583,2017,8,5,
20584,2017,8,6,
20585,2017,8,6,
20586,2017,8,6,
20587,2017,8,6,6-Aug-17
20588,2017,8,6,
20589,2017,8,6,
20590,2017,8,6,
20591,2017,8,6,
20592,2017,8,6,
20593,2017,8,6,
20594,2017,8,6,
20595,2017,8,6,
20596,2017,8,6,
20597,2017,8,6,
20598,2017,8,6,
20599,2017,8,6,
20600,2017,8,6,
20601,2017,8,6,
20602,2017,8,5,
20603,2017,8,6,6-Aug-17
20604,2017,8,6,
20605,2017,8,5,
20606,2017,8,6,
20607,2017,8,6,
20608,2017,8,6,
20609,2017,8,5,
20610,2017,8,6,
20611,2017,8,6,6-Aug-17
20612,2017,8,7,
20613,2017,8,7,
20614,2017,8,7,7-Aug-17
20615,2017,8,7,7-Aug-17
20616,2017,8,7,
20617,2017,8,7,
20618,2017,8,7,
20619,2017,8,7,
20620,2017,8,7,
20621,2017,8,7,
20622,2017,8,7,
20623,2017,8,6,
20624,2017,8,5,
20625,2017,8,7,
20626,2017,8,7,
20627,2017,8,7,
20628,2017,8,7,
20629,2017,8,8,
20630,2017,8,7,
20631,2017,8,7,
20632,2017,8,8,8-Aug-17
20633,2017,8,7,
20634,2017,8,7,
20635,2017,8,7,
20636,2017,8,7,
20637,2017,8,7,
20638,2017,8,7,
20639,2017,8,7,"August 4-10, 2017"
20640,2017,8,7,
20641,2017,8,7,
20642,2017,8,7,
20643,2017,8,7,
20644,2017,8,7,
20645,2017,8,7,
20646,2017,8,7,7-Aug-17
20647,2017,8,8,
20648,2017,8,8,
20649,2017,8,8,
20650,2017,8,8,
20651,2017,8,7,
20652,2017,8,8,
20653,2017,8,8,
20654,2017,8,7,
20655,2017,8,8,
20656,2017,8,8,
20657,2017,8,8,
20658,2017,8,8,
20659,2017,8,8,
20660,2017,8,8,8-Aug-17
20661,2017,8,8,8-Aug-17
20662,2017,8,8,8-Aug-17
20663,2017,8,9,9-Aug-17
20664,2017,8,9,
20665,2017,8,9,
20666,2017,8,9,
20667,2017,8,9,
20668,2017,8,9,
20669,2017,8,9,
20670,2017,8,9,9-Aug-17
20671,2017,8,9,
20672,2017,8,9,
20673,2017,8,9,9-Aug-17
20674,2017,8,9,
20675,2017,8,9,
20676,2017,8,9,
20677,2017,8,9,
20678,2017,8,9,
20679,2017,8,9,
20680,2017,8,9,
20681,2017,8,9,
20682,2017,8,9,
20683,2017,8,9,
20684,2017,8,9,
20685,2017,8,9,
20686,2017,8,9,
20687,2017,8,9,
20688,2017,8,9,
20689,2017,8,9,
20690,2017,8,9,
20691,2017,8,9,
20692,2017,8,9,
20693,2017,8,9,
20694,2017,8,10,
20695,2017,8,9,
20696,2017,8,9,
20697,2017,8,10,
20698,2017,8,10,
20699,2017,8,10,
20700,2017,8,10,10-Aug-17
20701,2017,8,10,
20702,2017,8,10,
20703,2017,8,10,
20704,2017,8,10,
20705,2017,8,10,
20706,2017,8,10,
20707,2017,8,10,
20708,2017,8,10,
20709,2017,8,10,
20710,2017,8,10,
20711,2017,8,10,
20712,2017,8,10,
20713,2017,8,10,10-Aug-17
20714,2017,8,10,
20715,2017,8,10,10-Aug-17
20716,2017,8,10,
20717,2017,8,10,
20718,2017,8,10,
20719,2017,8,10,
20720,2017,8,10,10-Aug-17
20721,2017,8,11,11-Aug-17
20722,2017,8,12,
20723,2017,8,11,
20724,2017,8,11,
20725,2017,8,11,
20726,2017,8,11,
20727,2017,8,11,
20728,2017,8,11,
20729,2017,8,11,
20730,2017,8,11,
20731,2017,8,11,
20732,2017,8,11,
20733,2017,8,11,
20734,2017,8,11,
20735,2017,8,11,
20736,2017,8,11,
20737,2017,8,11,
20738,2017,8,11,
20739,2017,8,11,
20740,2017,8,11,
20741,2017,8,11,
20742,2017,8,12,
20743,2017,8,12,
20744,2017,8,12,12-Aug-17
20745,2017,8,12,12-Aug-17
20746,2017,8,12,12-Aug-17
20747,2017,8,12,
20748,2017,8,12,
20749,2017,8,12,
20750,2017,8,12,
20751,2017,8,12,
20752,2017,8,12,
20753,2017,8,12,
20754,2017,8,12,
20755,2017,8,12,
20756,2017,8,12,
20757,2017,8,12,
20758,2017,8,12,
20759,2017,8,12,
20760,2017,8,10,
20761,2017,8,12,
20762,2017,8,12,
20763,2017,8,12,
20764,2017,8,12,
20765,2017,8,12,
20766,2017,8,12,
20767,2017,8,12,
20768,2017,8,12,12-Aug-17
20769,2017,8,12,
20770,2017,8,12,
20771,2017,8,12,
20772,2017,8,12,
20773,2017,8,12,12-Aug-17
20774,2017,8,12,12-Aug-17
20775,2017,8,12,12-Aug-17
20776,2017,8,12,12-Aug-17
20777,2017,8,12,
20778,2017,8,13,
20779,2017,8,13,
20780,2017,8,13,
20781,2017,8,13,
20782,2017,8,13,
20783,2017,8,13,13-Aug-17
20784,2017,8,13,
20785,2017,8,13,
20786,2017,8,13,13-Aug-17
20787,2017,8,13,
20788,2017,8,13,
20789,2017,8,13,
20790,2017,8,13,
20791,2017,8,13,
20792,2017,8,12,
20793,2017,8,12,
20794,2017,8,12,
20795,2017,8,13,
20796,2017,8,13,
20797,2017,8,13,13-Aug-17
20798,2017,8,13,13-Aug-17
20799,2017,8,13,13-Aug-17
20800,2017,8,13,13-Aug-17
20801,2017,8,13,
20802,2017,8,12,12-Aug-17
20803,2017,8,13,
20804,2017,8,13,
20805,2017,8,13,
20806,2017,8,12,
20807,2017,8,13,
20808,2017,8,14,
20809,2017,8,14,
20810,2017,8,14,
20811,2017,8,14,
20812,2017,8,14,
20813,2017,8,14,
20814,2017,8,14,
20815,2017,8,14,
20816,2017,8,14,
20817,2017,8,16,
20818,2017,8,14,
20819,2017,8,14,
20820,2017,8,14,
20821,2017,8,14,14-Aug-17
20822,2017,8,14,
20823,2017,8,14,
20824,2017,8,14,
20825,2017,8,14,
20826,2017,8,14,
20827,2017,8,14,
20828,2017,8,14,
20829,2017,8,14,
20830,2017,8,14,
20831,2017,8,14,
20832,2017,8,14,14-Aug-17
20833,2017,8,14,
20834,2017,8,14,
20835,2017,8,13,
20836,2017,8,14,
20837,2017,8,14,
20838,2017,8,14,"August 1-27, 2017"
20839,2017,8,14,
20840,2017,8,14,
20841,2017,8,16,
20842,2017,8,15,
20843,2017,8,14,
20844,2017,8,15,
20845,2017,8,15,
20846,2017,8,15,
20847,2017,8,15,
20848,2017,8,15,
20849,2017,8,15,
20850,2017,8,15,
20851,2017,8,15,
20852,2017,8,15,
20853,2017,8,15,
20854,2017,8,15,
20855,2017,8,15,
20856,2017,8,15,
20857,2017,8,15,
20858,2017,8,15,
20859,2017,8,15,
20860,2017,8,15,
20861,2017,8,15,15-Aug-17
20862,2017,8,15,15-Aug-17
20863,2017,8,15,15-Aug-17
20864,2017,8,15,15-Aug-17
20865,2017,8,15,
20866,2017,8,15,
20867,2017,8,15,
20868,2017,8,15,15-Aug-17
20869,2017,8,15,15-Aug-17
20870,2017,8,15,
20871,2017,8,15,
20872,2017,8,15,
20873,2017,8,15,
20874,2017,8,15,
20875,2017,8,15,15-Aug-17
20876,2017,8,15,
20877,2017,8,15,
20878,2017,8,16,
20879,2017,8,16,
20880,2017,8,16,16-Aug-17
20881,2017,8,16,
20882,2017,8,16,
20883,2017,8,16,
20884,2017,8,16,
20885,2017,8,16,
20886,2017,8,16,
20887,2017,8,16,
20888,2017,8,16,
20889,2017,8,16,
20890,2017,8,16,
20891,2017,8,16,
20892,2017,8,16,
20893,2017,8,16,
20894,2017,8,14,
20895,2017,8,16,
20896,2017,8,16,
20897,2017,8,16,
20898,2017,8,16,
20899,2017,8,16,
20900,2017,8,16,
20901,2017,8,16,
20902,2017,8,16,
20903,2017,8,16,
20904,2017,8,16,
20905,2017,8,16,
20906,2017,8,16,16-Aug-17
20907,2017,8,16,
20908,2017,8,17,17-Aug-17
20909,2017,8,17,
20910,2017,8,17,
20911,2017,8,17,
20912,2017,8,17,
20913,2017,8,17,17-Aug-17
20914,2017,8,17,
20915,2017,8,17,
20916,2017,8,16,
20917,2017,8,17,
20918,2017,8,17,
20919,2017,8,17,
20920,2017,8,17,
20921,2017,8,17,
20922,2017,8,17,
20923,2017,8,16,
20924,2017,8,17,
20925,2017,8,17,
20926,2017,8,17,
20927,2017,8,17,
20928,2017,8,17,
20929,2017,8,17,
20930,2017,8,17,
20931,2017,8,17,
20932,2017,8,17,
20933,2017,8,17,
20934,2017,8,17,
20935,2017,8,17,
20936,2017,8,17,17-Aug-17
20937,2017,8,17,17-Aug-17
20938,2017,8,18,
20939,2017,8,18,
20940,2017,8,18,
20941,2017,8,18,
20942,2017,8,18,
20943,2017,8,18,
20944,2017,8,16,
20945,2017,8,17,
20946,2017,8,19,19-Aug-17
20947,2017,8,18,
20948,2017,8,18,
20949,2017,8,18,
20950,2017,8,18,
20951,2017,8,18,
20952,2017,8,18,
20953,2017,8,18,
20954,2017,8,18,
20955,2017,8,18,18-Aug-17
20956,2017,8,18,
20957,2017,8,18,
20958,2017,8,18,
20959,2017,8,19,
20960,2017,8,19,19-Aug-17
20961,2017,8,19,19-Aug-17
20962,2017,8,19,
20963,2017,8,19,
20964,2017,8,19,
20965,2017,8,19,
20966,2017,8,19,
20967,2017,8,19,
20968,2017,8,19,
20969,2017,8,19,
20970,2017,8,19,
20971,2017,8,19,
20972,2017,8,18,
20973,2017,8,19,
20974,2017,8,19,
20975,2017,8,19,
20976,2017,8,19,
20977,2017,8,19,
20978,2017,8,19,
20979,2017,8,19,
20980,2017,8,19,
20981,2017,8,19,
20982,2017,8,19,
20983,2017,8,19,19-Aug-17
20984,2017,8,19,
20985,2017,8,18,18-Aug-17
20986,2017,8,19,19-Aug-17
20987,2017,8,19,
20988,2017,8,19,
20989,2017,8,19,
20990,2017,8,20,
20991,2017,8,20,
20992,2017,8,20,
20993,2017,8,20,
20994,2017,8,20,
20995,2017,8,20,
20996,2017,8,20,
20997,2017,8,20,20-Aug-17
20998,2017,8,20,20-Aug-17
20999,2017,8,20,
21000,2017,8,20,
21001,2017,8,19,
21002,2017,8,20,
21003,2017,8,20,
21004,2017,8,20,
21005,2017,8,19,
21006,2017,8,20,
21007,2017,8,20,
21008,2017,8,20,
21009,2017,8,21,
21010,2017,8,21,
21011,2017,8,20,
21012,2017,8,20,
21013,2017,8,20,20-Aug-17
21014,2017,8,19,
21015,2017,8,20,
21016,2017,8,20,
21017,2017,8,20,
21018,2017,8,21,21-Aug-17
21019,2017,8,21,21-Aug-17
21020,2017,8,21,21-Aug-17
21021,2017,8,21,
21022,2017,8,21,21-Aug-17
21023,2017,8,21,
21024,2017,8,21,
21025,2017,8,21,
21026,2017,8,21,
21027,2017,8,21,
21028,2017,8,21,21-Aug-17
21029,2017,8,21,21-Aug-17
21030,2017,8,21,
21031,2017,8,21,
21032,2017,8,21,
21033,2017,8,21,
21034,2017,8,21,
21035,2017,8,21,
21036,2017,8,21,
21037,2017,8,21,
21038,2017,8,21,21-Aug-17
21039,2017,8,21,
21040,2017,8,21,
21041,2017,8,21,
21042,2017,8,21,
21043,2017,8,21,
21044,2017,8,16,
21045,2017,8,21,
21046,2017,8,21,
21047,2017,8,21,
21048,2017,8,21,
21049,2017,8,22,
21050,2017,8,22,
21051,2017,8,22,
21052,2017,8,22,22-Aug-17
21053,2017,8,22,22-Aug-17
21054,2017,8,22,22-Aug-17
21055,2017,8,22,
21056,2017,8,22,
21057,2017,8,22,
21058,2017,8,22,
21059,2017,8,22,
21060,2017,8,22,
21061,2017,8,22,
21062,2017,8,22,
21063,2017,8,22,
21064,2017,8,22,
21065,2017,8,22,
21066,2017,8,22,
21067,2017,8,22,
21068,2017,8,22,22-Aug-17
21069,2017,8,22,22-Aug-17
21070,2017,8,22,
21071,2017,8,22,22-Aug-17
21072,2017,8,23,"August 20-26, 2017"
21073,2017,8,23,
21074,2017,8,23,
21075,2017,8,23,
21076,2017,8,23,
21077,2017,8,23,
21078,2017,8,23,
21079,2017,8,23,
21080,2017,8,23,
21081,2017,8,23,
21082,2017,8,23,
21083,2017,8,23,23-Aug-17
21084,2017,8,23,
21085,2017,8,22,
21086,2017,8,23,23-Aug-17
21087,2017,8,23,
21088,2017,8,23,
21089,2017,8,23,
21090,2017,8,23,
21091,2017,8,23,
21092,2017,8,23,
21093,2017,8,24,24-Aug-17
21094,2017,8,23,
21095,2017,8,23,23-Aug-17
21096,2017,8,23,
21097,2017,8,23,"August 20-26, 2017"
21098,2017,8,23,
21099,2017,8,23,23-Aug-17
21100,2017,8,23,
21101,2017,8,23,
21102,2017,8,23,
21103,2017,8,23,
21104,2017,8,23,
21105,2017,8,23,23-Aug-17
21106,2017,8,23,
21107,2017,8,24,
21108,2017,8,25,
21109,2017,8,23,
21110,2017,8,24,
21111,2017,8,24,
21112,2017,8,24,
21113,2017,8,24,
21114,2017,8,24,
21115,2017,8,24,
21116,2017,8,24,
21117,2017,8,24,
21118,2017,8,24,
21119,2017,8,24,
21120,2017,8,24,24-Aug-17
21121,2017,8,24,24-Aug-17
21122,2017,8,24,
21123,2017,8,24,
21124,2017,8,24,
21125,2017,8,24,
21126,2017,8,24,
21127,2017,8,24,24-Aug-17
21128,2017,8,24,
21129,2017,8,24,
21130,2017,8,24,24-Aug-17
21131,2017,8,24,
21132,2017,8,24,24-Aug-17
21133,2017,8,24,
21134,2017,8,24,
21135,2017,8,24,
21136,2017,8,24,
21137,2017,8,24,
21138,2017,8,24,24-Aug-17
21139,2017,8,24,24-Aug-17
21140,2017,8,24,
21141,2017,8,25,
21142,2017,8,25,
21143,2017,8,25,
21144,2017,8,25,
21145,2017,8,25,
21146,2017,8,25,
21147,2017,8,25,
21148,2017,8,25,
21149,2017,8,25,
21150,2017,8,25,
21151,2017,8,25,
21152,2017,8,25,
21153,2017,8,25,
21154,2017,8,25,
21155,2017,8,25,
21156,2017,8,25,
21157,2017,8,25,
21158,2017,8,25,
21159,2017,8,25,
21160,2017,8,25,
21161,2017,8,25,
21162,2017,8,25,
21163,2017,8,25,
21164,2017,8,25,
21165,2017,8,25,25-Aug-17
21166,2017,8,25,
21167,2017,8,25,
21168,2017,8,25,
21169,2017,8,24,
21170,2017,8,24,
21171,2017,8,25,
21172,2017,8,25,
21173,2017,8,25,
21174,2017,8,25,
21175,2017,8,25,
21176,2017,8,26,
21177,2017,8,25,
21178,2017,8,25,
21179,2017,8,25,
21180,2017,8,25,
21181,2017,8,25,
21182,2017,8,25,
21183,2017,8,25,
21184,2017,8,25,
21185,2017,8,25,
21186,2017,8,25,
21187,2017,8,25,
21188,2017,8,25,
21189,2017,8,25,
21190,2017,8,25,
21191,2017,8,25,
21192,2017,8,25,
21193,2017,8,25,
21194,2017,8,25,
21195,2017,8,25,
21196,2017,8,29,29-Aug-17
21197,2017,8,25,
21198,2017,8,25,
21199,2017,8,25,
21200,2017,8,25,
21201,2017,8,25,25-Aug-17
21202,2017,8,25,
21203,2017,8,26,
21204,2017,8,25,
21205,2017,8,26,
21206,2017,8,26,
21207,2017,8,25,
21208,2017,8,26,
21209,2017,8,26,
21210,2017,8,26,26-Aug-17
21211,2017,8,26,
21212,2017,8,25,
21213,2017,8,26,
21214,2017,8,26,
21215,2017,8,26,
